MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,YrBuilt_Sold,HighSeason,NewerDwelling,Neighborhood_Good,SaleCondition_PriceDown,BoughtOffPlan,TotalArea,TotalArea1st2nd,Age,TimeSinceSold,YearsSinceRemodel,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
4.110873864173311,4.2528542323239575,9.145908511816794,2.0794415416798357,1.791759469228055,7.599901959208498,7.6004023345004,6.352629396319567,3,3,4,3,6,6.606650186198215,1,0.0,5.765191102784844,6.964135612418245,5,6.964135612418245,6.885509670034818,0.0,7.618251097876695,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.1972245773362196,8,0.0,0,7.6004023345004,2,1.0986122886681098,6.470799503782602,3,3,6.3578422665081,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,7.605890001053122,0.005988041844623204,1.0986122886681098,4.110873864173311,0.0,5,0,76.99482510512631,13.849645282453062,2002.4000980407916,2002.394109998947,0.005487666552721926,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.110873864173311,4.343805421853684,9.16868469670735,2.1972245773362196,1.791759469228055,7.60339933974067,7.603897968521881,5.84354441703136,4,3,5,3,1,0.0,1,0.0,7.042286171939743,7.042286171939743,5,7.042286171939743,7.193685818395112,0.0,7.813591552952433,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,4,7.60339933974067,2,1.3862943611198906,6.748759547491679,3,3,5.262690188904886,5.0238805208462765,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,7.60489448081162,0.0014951410709498347,2.3978952727983707,4.110873864173311,1.0,5,0,72.52550068000201,14.235971990334855,2002.3966006602593,2002.3951055191883,0.0009965122897384049,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.044522437723423,4.2528542323239575,9.898525260706313,2.0794415416798357,1.791759469228055,7.58629630715272,7.595889917718538,5.662960480135946,3,3,4,3,6,6.816735880594968,1,0.0,6.943122422819428,7.5745584842024805,3,7.699842407396986,0.0,0.0,7.699842407396986,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,4,7.58629630715272,2,1.0986122886681098,6.3578422665081,3,3,5.71042701737487,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,7.606387389772652,0.020091082619932088,2.0794415416798357,3.044522437723423,0.0,5,0,68.61671085946004,7.699842407396986,2002.4137036928473,2002.3936126102274,0.010497472054113999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.044522437723423,4.290459441148391,9.274816391160547,2.0794415416798357,1.791759469228055,7.602900462204755,7.602900462204755,5.123963979403259,4,3,4,3,6,6.921658184151129,1,0.0,6.089044875446846,7.282073658093465,5,7.299797366758161,0.0,0.0,7.299797366758161,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,8,0.0,0,7.602900462204755,2,1.0986122886681098,6.326149473155099,3,3,4.976733742420574,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,7.60489448081162,0.001994018606864323,1.9459101490553132,3.044522437723423,0.0,5,0,68.28569186015778,7.299797366758161,2002.3970995377952,2002.3951055191883,0.001994018606864323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.4339872044851463,3.871201010907891,8.435766192720509,1.6094379124341003,1.9459101490553132,7.57353126274595,7.576097340623111,0.0,3,4,3,3,1,0.0,1,0.0,6.617402977974478,6.617402977974478,3,6.617402977974478,0.0,0.0,6.617402977974478,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.6094379124341003,8,0.0,0,7.57353126274595,1,0.6931471805599453,5.3981627015177525,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,7.606387389772652,0.03285612702670182,1.9459101490553132,3.4339872044851463,0.0,5,0,44.174741817044065,6.617402977974478,2002.426468737254,2002.3936126102274,0.030290049149541254,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.9318256327243257,4.406719247264253,9.654641503869545,2.0794415416798357,1.6094379124341003,7.577633832602728,7.577633832602728,0.0,4,3,3,3,4,6.403574197934815,1,0.0,6.553933404025811,7.173958319756794,3,7.173958319756794,6.891625897052253,0.0,7.7354333524996886,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,8,0.6931471805599453,3,7.577633832602728,3,1.0986122886681098,6.504288173536645,3,3,0.0,3.091042453358316,4.74493212836325,0.0,0.0,0.0,0.0,2.0794415416798357,7.604396348796338,0.026762516193610253,2.0794415416798357,3.9318256327243257,0.0,5,0,70.33410699741816,14.065584216809047,2002.4223661673973,2002.3956036512036,0.026762516193610253,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.044522437723423,4.564348191467836,9.521641310026597,2.0794415416798357,1.9459101490553132,7.587817219993427,7.587817219993427,7.017506142941256,3,4,4,3,5,7.53955882930103,1,0.0,5.840641657373398,7.707062655370473,5,7.707062655370473,0.0,0.0,7.707062655370473,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,8,1.0986122886681098,4,7.587817219993427,3,1.0986122886681098,6.248042874508429,3,3,5.707110264748875,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,7.60489448081162,0.017077260818192386,1.0986122886681098,3.044522437723423,0.0,5,0,69.56003723647885,7.707062655370473,2002.4121827800066,2002.3951055191883,0.017077260818192386,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.044522437723423,4.248495242049359,8.935903526274423,1.6094379124341003,1.9459101490553132,7.592366128519796,7.604396348796338,0.0,3,3,3,3,5,6.338594078203183,1,0.0,5.638354669333745,6.740519359606223,3,6.740519359606223,0.0,0.0,6.740519359606223,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.6094379124341003,8,0.0,0,7.59488438721652,1,1.0986122886681098,5.8888779583328805,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,7.60489448081162,0.012528352291823808,1.9459101490553132,3.044522437723423,0.0,5,0,51.27178355301226,6.740519359606223,2002.4076338714801,2002.3951055191883,0.0004981320152817048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.110873864173311,4.31748811353631,9.224440496354964,2.0794415416798357,1.791759469228055,7.6004023345004,7.6004023345004,3.713572066704308,3,3,4,3,1,0.0,1,0.0,6.725033642166843,6.725033642166843,4,6.786716950605081,6.726233402358747,0.0,7.449498005382849,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,8,0.6931471805599453,3,7.6004023345004,3,1.0986122886681098,6.059123195581797,3,3,0.0,4.553876891600541,0.0,0.0,5.676753802268282,0.0,0.0,2.5649493574615367,7.605890001053122,0.005487666552721926,2.5649493574615367,4.110873864173311,0.0,5,0,67.95777020872656,13.512950352963827,2002.3995976654996,2002.394109998947,0.005487666552721926,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.044522437723423,4.454347296253507,9.23024103368252,1.791759469228055,2.0794415416798357,7.578145472419466,7.602900462204755,4.653960350157523,3,3,3,3,5,5.771441123130016,4,5.8944028342648505,6.003887067106539,6.99117688712121,4,6.99117688712121,0.0,0.0,6.99117688712121,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,8,0.0,0,7.595889917718538,1,1.0986122886681098,6.19644412779452,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,7.606387389772652,0.02824191735318582,1.791759469228055,3.044522437723423,0.0,5,0,63.1782544937531,6.99117688712121,2002.4218545275805,2002.3936126102274,0.0034869275678968137,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.9318256327243257,4.110873864173311,8.66406026722579,1.3862943611198906,1.9459101490553132,7.557994958530806,7.576097340623111,0.0,4,4,2,3,1,0.0,1,0.0,6.734591659972948,6.734591659972948,4,6.734591659972948,6.641182169740591,0.0,7.381501894506707,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,3,2.1972245773362196,8,0.0,0,7.557994958530806,1,0.6931471805599453,5.940171252720432,3,3,0.0,0.0,5.313205979041787,0.0,0.0,0.0,0.0,1.791759469228055,7.606387389772652,0.048392431241846445,1.791759469228055,3.9318256327243257,0.0,5,0,58.25477040732746,13.37577382971354,2002.4420050414692,2002.3936126102274,0.030290049149541254,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.198497031265826,3.091042453358316,7.3758821482150125,1.6094379124341003,1.791759469228055,7.587817219993427,7.587817219993427,0.0,3,3,4,3,6,6.137727054086234,1,0.0,0.0,6.137727054086234,3,6.267200548541362,6.137727054086234,0.0,6.8966943316227125,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,8,0.0,0,7.587817219993427,1,0.6931471805599453,5.697093486505405,3,3,4.795790545596741,4.624972813284271,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,7.605890001053122,0.018072781059694343,2.4849066497880004,5.198497031265826,0.0,5,0,57.16185748938253,12.404927602627597,2002.4121827800066,2002.394109998947,0.018072781059694343,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.044522437723423,4.2528542323239575,9.04499391938819,1.6094379124341003,2.0794415416798357,7.579167967396076,7.579167967396076,0.0,3,3,3,3,5,5.43372200355424,1,0.0,6.586171654854675,6.859614903654202,5,6.859614903654202,0.0,0.0,6.859614903654202,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.6094379124341003,8,0.0,0,7.579167967396076,1,0.6931471805599453,5.648974238161206,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.605392364814935,0.026224397418858736,1.6094379124341003,3.044522437723423,0.0,5,0,51.54556075924488,6.859614903654202,2002.4208320326038,2002.3946076351851,0.026224397418858736,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.9318256327243257,3.9318256327243257,9.063694791634697,1.791759469228055,1.791759469228055,7.575071699507561,7.601901959875166,0.0,3,3,3,3,4,5.820082930352362,6,3.7376696182833684,5.69035945432406,6.511745329644728,3,6.9782137426306985,5.365976015021851,0.0,7.1592919047975645,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,7,0.0,0,7.575071699507561,1,0.6931471805599453,5.484796933490655,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,7.605392364814935,0.030320665307374206,0.6931471805599453,3.9318256327243257,0.0,5,0,59.74365635290431,12.34418975765255,2002.4249283004924,2002.3946076351851,0.003490404939769043,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.51085950651685,4.290459441148391,9.285355075781629,1.6094379124341003,1.791759469228055,7.585281078639126,7.585281078639126,0.0,3,3,3,3,1,0.0,1,0.0,7.478169694159785,7.478169694159785,3,7.478169694159785,0.0,0.0,7.478169694159785,0.0,0.0,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,3,2.1972245773362196,8,0.0,0,7.590404248557538,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.606387389772652,0.021106311133526567,1.6094379124341003,4.51085950651685,0.0,5,0,43.488493293569164,7.478169694159785,2002.4147189213609,2002.3936126102274,0.021106311133526567,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.9318256327243257,4.110873864173311,9.25349564229011,1.791759469228055,1.9459101490553132,7.555381944240273,7.591861714889934,0.0,3,3,3,3,1,0.0,1,0.0,6.089044875446846,6.089044875446846,4,6.52649485957079,6.3080984415095305,0.0,7.115582126184454,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,3,1.791759469228055,8,0.0,0,7.584264818389059,1,1.0986122886681098,6.089044875446846,3,3,4.31748811353631,0.0,4.859812404361672,0.0,0.0,0.0,0.0,1.791759469228055,7.605890001053122,0.05050805681284842,1.791759469228055,3.9318256327243257,0.0,5,0,60.75898007796672,12.834593301080321,2002.4446180557597,2002.394109998947,0.014028286163187964,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
