Id,SalePrice
1563,124202.10898618883
1564,162418.86092436156
1565,147588.57452694554
1566,235343.77174468338
1567,72188.7007884797
1568,219364.90124320833
1569,132105.65170344495
1570,135018.78650382097
1571,112787.66088423217
1572,147379.8669262614
1573,253392.33679351123
1574,126224.85864136624
1575,242756.93117658468
1576,221553.3151454542
1577,188460.87659006508
1578,150502.20658705133
1579,145017.86319861526
1580,193693.53006117366
1581,154314.41793565254
1582,131336.48053259758
1583,303509.09124031634
1584,220247.23028166092
1585,141078.46880105278
1586,68669.47898128425
1587,101043.87775393401
1588,161147.49577131955
1589,98413.85835321544
1590,131847.01527546666
1591,90142.52862799217
1592,119215.14590396779
1593,130070.69123732479
1594,164197.20999891654
1595,109951.45456788095
1596,229380.39216207026
1597,193481.15430379857
1598,206794.68976446014
1599,194424.98106201296
1600,177656.65215935925
1601,73102.85932910032
1602,119539.04610935488
1603,79640.9272089118
1604,273134.04540814826
1605,240339.1405586006
1606,160317.49808068346
1607,175563.0455265977
1608,210322.8657035873
1609,194326.73062729806
1610,145697.80661962705
1611,140189.99202272895
1612,177543.9263146505
1613,160405.72709453094
1614,139229.24867698248
1615,93077.10208237992
1616,68450.89497046368
1617,91451.17426548505
1618,123176.35615327029
1619,144692.11386199127
1620,173081.33543145494
1621,131808.1487708785
1622,142524.6459719272
1623,274967.16247859737
1624,201169.4250396251
1625,126928.68543974968
1626,171250.44657037745
1627,184206.2173529474
1628,280738.94317235576
1629,181870.46282417682
1630,379010.3478556385
1631,233500.58495070704
1632,248264.10804055084
1633,172384.1353334349
1634,183763.3695347213
1635,179217.82524423389
1636,153712.47764040588
1637,192328.7541084924
1638,191391.68612378754
1639,179724.95260763878
1640,243297.76154288446
1641,175752.62505975395
1642,239126.0510011639
1643,221840.3839520134
1644,226807.19048602798
1645,198923.28726813325
1646,157348.03936931025
1647,164035.98395441816
1648,130070.59265091317
1649,134615.75341616926
1650,113487.81372531713
1651,119759.15742790361
1652,99072.77919846197
1653,101032.90621142247
1654,139981.2287905988
1655,143741.09562496346
1656,141238.65227611648
1657,143758.43406978168
1658,140141.04509478487
1659,134006.34479677572
1660,147280.99870248686
1661,430535.5700186704
1662,400972.0446849871
1663,394254.4884720513
1664,351854.61244574614
1665,321328.1525708376
1666,333777.1967324173
1667,373371.0510909088
1668,344270.4809251202
1669,306790.56313735776
1670,360405.5230257981
1671,251327.69198780728
1672,435779.68712245417
1673,289509.0568786367
1674,243983.43847692065
1675,189849.7288851124
1676,194203.36744355864
1677,212726.2649154333
1678,469872.8355281746
1679,384071.5585448147
1680,336648.09052629623
1681,276015.4056153726
1682,317248.160592806
1683,186049.86479334207
1684,175166.63765717176
1685,169974.07494292944
1686,167930.97838146397
1687,168188.59206299967
1688,187405.83703979442
1689,194153.6106481697
1690,195610.67513240647
1691,185754.82967009261
1692,273293.5866320024
1693,167882.31870411604
1694,182151.68539554288
1695,169444.86813810398
1696,264330.8462262532
1697,175574.80657933687
1698,360476.2712603244
1699,327305.4297591218
1700,253367.68287267204
1701,275212.4437875819
1702,250438.9277818756
1703,237471.3887155195
1704,277609.9677188591
1705,243338.52656362526
1706,361739.7373073653
1707,225081.52196763235
1708,202098.5072913583
1709,268068.00202785456
1710,222720.92300151195
1711,261119.05732346384
1712,266800.59638711176
1713,267384.3288656543
1714,216374.6693776474
1715,205110.80116515217
1716,176613.6180593865
1717,173906.73408122704
1718,140075.72262517334
1719,210608.92154460988
1720,246593.98438927525
1721,167283.02109726478
1722,126508.53387609252
1723,153811.54651851841
1724,220433.79673928523
1725,232715.4018163043
1726,180515.0753560738
1727,152528.76537029858
1728,177657.43611818342
1729,159302.19388315995
1730,170673.07506155904
1731,116912.55391952652
1732,126683.78301281424
1733,119529.50340855407
1734,125323.40310730803
1735,126924.47792449716
1736,108645.76553163753
1737,327894.55995927524
1738,237447.21743537614
1739,274294.74033619044
1740,212951.79224694415
1741,190127.48858256952
1742,170986.21347964782
1743,175182.03587937786
1744,314258.266680352
1745,212850.69348476152
1746,215828.545732408
1747,220466.95557044423
1748,218061.80529669143
1749,146402.4028883436
1750,134784.46611146152
1751,231875.40666082047
1752,117867.18453002861
1753,153675.0462543036
1754,201986.96435718634
1755,164981.90115467925
1756,133541.19195549213
1757,118818.28919971059
1758,141906.4667418074
1759,157930.008609812
1760,163492.48655413365
1761,149334.18033097667
1762,181799.38679756311
1763,178074.90693172533
1764,114065.81776928774
1765,183912.2178189226
1766,186403.7906230162
1767,217697.33115657885
1768,142024.5604267961
1769,179200.13468846254
1770,149415.23294903093
1771,131708.1390058429
1772,135908.09760736168
1773,123379.48553246981
1774,148677.30090950336
1775,144539.60998253943
1776,127353.69419586024
1777,110357.61748046888
1778,145252.1338039158
1779,119580.09848841338
1780,177957.5827540165
1781,131111.6496731874
1782,87696.71022229371
1783,132715.62670144864
1784,98253.10259382709
1785,133979.6699178886
1786,150061.41363171057
1787,166865.9290974143
1788,54997.87039297799
1789,104462.10363991203
1790,69652.96225336741
1791,195559.7015743762
1792,162938.71262315434
1793,129248.59038794664
1794,156944.32506016293
1795,132851.8485003736
1796,129836.683315158
1797,119460.68102907669
1798,126923.12019743136
1799,108691.73502581066
1800,129976.77249566134
1801,120207.14924126037
1802,132032.2168627968
1803,157471.8248524656
1804,135191.86734424502
1805,142347.52839259047
1806,122335.05369795824
1807,148799.62071692263
1808,128448.24651336722
1809,122344.31284632871
1810,142836.9734974783
1811,85439.8351984251
1812,100208.65650534374
1813,125270.78921156528
1814,96056.44505472537
1815,48897.333594343654
1816,99793.7322577546
1817,108199.653764877
1818,166738.44585737417
1819,138565.6761417956
1820,50466.55130099732
1821,110443.72471412568
1822,147904.90067130188
1823,35221.8268453833
1824,135395.59417452855
1825,133858.32070551312
1826,99284.63843598118
1827,102625.81537916482
1828,137427.3403141591
1829,131211.03140787967
1830,142769.21733344393
1831,163848.293429907
1832,82038.80142471043
1833,153563.31366374943
1834,120263.9168541932
1835,134776.51093109313
1836,128564.53449277126
1837,88496.68914575194
1838,114072.54080073489
1839,96841.16607262986
1840,152851.76352017542
1841,141791.73803963815
1842,81247.96641558642
1843,132781.2278152695
1844,146695.35836276185
1845,144910.5084339354
1846,154752.61524201342
1847,169673.2626343731
1848,44044.486314161506
1849,120015.2215963137
1850,118506.15348902234
1851,148855.4369896938
1852,121745.58617955726
1853,122883.93365406868
1854,170315.24317849916
1855,141517.73077958106
1856,219937.71044726257
1857,150339.6080925265
1858,142784.0470882072
1859,117860.11121364421
1860,138636.60044577467
1861,119203.65715501679
1862,310866.749066292
1863,304277.0430061577
1864,304284.2228324766
1865,349785.40681917843
1866,339776.4875880672
1867,238627.07115258055
1868,298397.8100371487
1869,204808.94140428666
1870,234829.76903908455
1871,264143.17127379344
1872,169627.42592816846
1873,233898.54491239868
1874,146570.4030610518
1875,201047.6753401677
1876,190941.23115914228
1877,216987.3696903693
1878,205484.59718960966
1879,137290.75059966993
1880,136047.17729320755
1881,241917.28286678478
1882,248224.95359351573
1883,185961.61640705896
1884,202641.74219477875
1885,254565.5582596524
1886,304906.54913501575
1887,217318.89869087317
1888,270583.8543155179
1889,158383.95313485066
1890,117676.30532369297
1891,133673.83468500903
1892,97683.91708714032
1893,128541.99175668228
1894,119360.29811853229
1895,139861.57635102473
1896,125689.9737346475
1897,111601.72448544257
1898,107339.58234174905
1899,159143.3358851999
1900,161375.82036013057
1901,170340.05129664083
1902,159890.33725613652
1903,224333.8840043964
1904,155431.20842562884
1905,194241.7321561363
1906,172563.36553559906
1907,210874.69696814375
1908,111214.05295902863
1909,135149.20179301116
1910,122060.55594997713
1911,214668.64393607964
1912,304739.9122057316
1913,153477.6910344856
1914,62575.86982670348
1915,319385.7482479644
1916,70754.03645181993
1917,254842.2155167336
1918,139907.04999238567
1919,161367.85925602185
1920,155436.90925186
1921,415558.0434275643
1922,339384.3574945589
1923,220176.63154899835
1924,221444.8017701931
1925,206119.3185041736
1926,393537.61405319656
1927,136356.39963970898
1928,157990.29849179316
1929,119432.42711714137
1930,127476.11704149301
1931,137655.18178696604
1932,129897.31409987697
1933,183299.94872793206
1934,180875.24672186107
1935,165198.57613538182
1936,196773.81122640148
1937,178407.17298305553
1938,171669.63190702937
1939,251144.69200715335
1940,203289.78609275346
1941,169007.61865081143
1942,177552.5619611974
1943,229040.0383141114
1944,353365.6466571144
1945,395631.06109617976
1946,146180.56121650105
1947,248476.13501308474
1948,173393.0111403013
1949,238825.40138889686
1950,183182.78385558422
1951,258105.72722415655
1952,208759.36593968509
1953,170898.6960091184
1954,187701.8005974866
1955,130791.14623514301
1956,294862.7837446281
1957,157989.8382491513
1958,292596.8130733438
1959,135488.91448673297
1960,109169.68815850897
1961,115930.36584964505
1962,99491.52450030486
1963,110204.41159526067
1964,102212.7087012385
1965,134777.9395472763
1966,146936.9420691438
1967,298182.720953778
1968,422909.7083407807
1969,392512.45216380287
1970,422953.65775731363
1971,439323.8748975198
1972,387946.82709314424
1973,279765.50026107975
1974,331558.83515183843
1975,390795.39731398504
1976,276377.89938350266
1977,351882.68860121566
1978,362364.2839916477
1979,325059.1584608336
1980,195696.07446396403
1981,354401.0785716279
1982,222357.38619956397
1983,208113.27680379606
1984,179200.10420329846
1985,229142.50923929393
1986,209533.83734030504
1987,196532.59047362057
1988,173068.99057503382
1989,190310.2401393894
1990,210832.40832219948
1991,225702.21874458692
1992,218301.84594289755
1993,170902.0861490958
1994,233786.91981130088
1995,186224.57090150338
1996,274131.8436981791
1997,338344.4565788681
1998,332306.2087470094
1999,279843.15461896954
2000,319940.6001163956
2001,268455.9901607175
2002,245568.51777532807
2003,246775.21139000758
2004,270912.961962493
2005,231634.84005654394
2006,228072.65487496537
2007,243015.5399811839
2008,217911.31395177206
2009,188490.6934059481
2010,194606.55921072583
2011,142515.3220050317
2012,176675.1362562243
2013,176257.34897548653
2014,181196.92124773958
2015,210295.96195464995
2016,186838.17475500744
2017,196678.23529056855
2018,115658.39759238425
2019,132400.71660032799
2020,97456.98963363492
2021,105691.4685774701
2022,189425.5959132653
2023,132640.30099694326
2024,262816.0892365877
2025,365594.40267046995
2026,173080.18752092274
2027,149484.5334618953
2028,154738.93360627635
2029,166152.23459401628
2030,266695.2057130323
2031,244068.98393442034
2032,263122.6470808084
2033,265097.2874749518
2034,169729.56706623908
2035,218339.82259205327
2036,200436.11403729615
2037,207513.70988425292
2038,321738.7150289072
2039,236208.7099509689
2040,324330.6638471334
2041,276295.99073779024
2042,204015.65787376277
2043,175431.45200757234
2044,174249.6826983476
2045,211502.51283294696
2046,138656.98147411522
2047,142320.55545542698
2048,136956.39031367813
2049,134090.29569009342
2050,181365.61847545416
2051,108584.67555786483
2052,122574.72535657854
2053,144878.1931029312
2054,84325.94891189315
2055,164266.61411526834
2056,135818.8257512733
2057,109223.09355944098
2058,210289.82231467048
2059,129030.2971891156
2060,171975.93034293945
2061,180360.19327975862
2062,126962.86562803126
2063,114854.61510391976
2064,134711.19537897024
2065,119634.2665739014
2066,167455.07481769501
2067,117036.91678629356
2068,152808.34237126767
2069,86153.18081320467
2070,112165.30344810802
2071,92130.38288431911
2072,119783.32977082027
2073,131431.37610852346
2074,178405.1627099744
2075,162387.76613035466
2076,123585.76984952757
2077,153286.46523628238
2078,130948.31894846162
2079,131563.21239674912
2080,113015.24121078278
2081,127139.20908434555
2082,127409.69662948127
2083,152160.14648106007
2084,110127.26115004101
2085,113197.46191581059
2086,117861.0514680919
2087,118773.02564004977
2088,99032.39440222183
2089,70879.49115660155
2090,128354.37624332722
2091,104655.43859995349
2092,125332.48366362584
2093,136618.86880683037
2094,129299.64811438893
2095,142715.34082972317
2096,81277.15620475487
2097,95282.97041784518
2098,149358.8131170941
2099,49255.89484664632
2100,73775.90185769601
2101,112871.48108220467
2102,135245.6028841547
2103,98588.15163593148
2104,151310.73778782715
2105,130812.85152353259
2106,52473.42122870512
2107,208266.70103594282
2108,113799.08982280293
2109,108279.24976511154
2110,127346.21011943038
2111,150982.1569652084
2112,137730.6033450876
2113,118464.65455669846
2114,113337.74980945443
2115,157787.8933902416
2116,121453.43418147141
2117,147736.6283056233
2118,119380.50239264959
2119,106038.67459264857
2120,108287.61142175028
2121,108286.61904624599
2122,107894.2511554237
2123,88652.80641066411
2124,178309.89720196725
2125,131443.75905876776
2126,148320.4016798755
2127,183160.63133898063
2128,132162.75656678271
2129,98859.64091182343
2130,139292.04295248864
2131,146646.1987766613
2132,115229.96795181854
2133,125527.3870053732
2134,121246.89292937407
2135,100488.08085992967
2136,62775.04387679734
2137,105944.5102584525
2138,125369.77934468031
2139,148566.10777753778
2140,140655.93971733405
2141,160399.67493846873
2142,126662.71114421863
2143,143460.7775821822
2144,139042.74254061613
2145,138062.60081319156
2146,182935.9015865508
2147,129018.74347093492
2148,133583.58069692372
2149,146253.88569864485
2150,232248.1703429913
2151,132364.8589614113
2152,183823.06597917917
2153,178853.12680574082
2154,104006.15378479002
2155,137490.58066422126
2156,282163.95853136387
2157,230637.94646611786
2158,235836.678292237
2159,211150.20047360135
2160,180300.82399396622
2161,233845.57455901575
2162,385099.3591927998
2163,348167.49810075876
2164,252697.23938100412
2165,193551.77228144795
2166,152302.75024923455
2167,232758.82603264117
2168,184468.36440400465
2169,197287.31564064726
2170,211697.74123648123
2171,153742.23414790852
2172,135169.4765922359
2173,171480.2766292385
2174,227562.58469110396
2175,305787.7129576593
2176,317500.25846328656
2177,241988.00577226642
2178,212343.4798427436
2179,139363.24946494983
2180,226481.2757487574
2181,194810.71593836747
2182,217156.044139574
2183,188494.34551122133
2184,126210.04355815437
2185,124046.01715006953
2186,147408.74454313552
2187,152056.2705406574
2188,155493.35731073393
2189,273963.5766405725
2190,74108.02424638602
2191,74766.74302040771
2192,86654.36173087187
2193,126940.7510084897
2194,100661.13222589609
2195,102583.62318941456
2196,102348.41184145334
2197,113782.83570144745
2198,169183.65905336064
2199,171102.90163039957
2200,151564.4746991099
2201,151943.69325447956
2202,209252.87003650854
2203,144683.17346922803
2204,176844.42007132992
2205,115794.31524617906
2206,148788.2399704185
2207,217976.25367068057
2208,249025.60775932722
2209,235928.11079773004
2210,122500.83973322593
2211,122677.89788079908
2212,117523.23504194833
2213,104160.64362299122
2214,133390.08756898931
2215,102730.28814692306
2216,158963.03696902574
2217,75483.77594223715
2218,72577.21459825235
2219,77717.43922578887
2220,60673.58496248044
2221,319466.9532344699
2222,283658.48646112735
2223,271862.61048409814
2224,211011.94927677023
2225,127049.17893938243
2226,182230.63666800212
2227,197691.2783064614
2228,274837.3497793386
2229,245564.57468981034
2230,146645.13002589665
2231,218547.91337530193
2232,177324.52502729173
2233,180287.14711538987
2234,245113.35004316282
2235,223429.28824533342
2236,251092.93592999963
2237,324577.803155965
2238,213413.1298748628
2239,112465.64733210974
2240,159086.45139735675
2241,145149.40488498769
2242,124913.46299573837
2243,126758.32376712014
2244,103121.66314822529
2245,116449.49505432724
2246,145682.10087753244
2247,120003.42288311373
2248,125732.36702220171
2249,120251.40736022865
2250,132454.3657796809
2251,130818.50199539389
2252,185373.74446074036
2253,149865.03723793104
2254,174488.61646084732
2255,183479.67491036875
2256,184155.60236125998
2257,207539.52911442547
2258,162167.69148134155
2259,174902.98065574822
2260,166835.6270906162
2261,209847.08580048103
2262,231936.2582839994
2263,356673.1428475144
2264,433849.43544898013
2265,169816.69458636828
2266,309618.6597116527
2267,380234.13255658944
2268,419658.01772810495
2269,149476.774678258
2270,187844.4905614016
2271,219514.2791212636
2272,199393.62644237658
2273,157063.44356271013
2274,172507.3839777946
2275,166696.0833031998
2276,194253.88937564078
2277,181868.07212361804
2278,146057.10592831735
2279,131730.23138953303
2280,117679.91938465048
2281,158730.80777076085
2282,175378.69970567914
2283,108733.56306116813
2284,116815.94582697953
2285,153064.60836703214
2286,119797.68442502967
2287,368158.8379893987
2288,283831.47680662794
2289,365422.1903636294
2290,452495.3174237189
2291,339200.9070632655
2292,419974.2069586867
2293,462324.57134218974
2294,411566.3936746064
2295,449315.8814236831
2296,283714.75665009115
2297,348428.9206481297
2298,341158.2148896576
2299,365057.69912565406
2300,333630.5428826701
2301,305266.3584649759
2302,252162.53159879922
2303,243060.8252071329
2304,254708.22354263067
2305,198157.74935689638
2306,189395.72938111698
2307,189970.51889324526
2308,222096.77493971726
2309,293756.73972307576
2310,218457.34632129042
2311,204785.5874037824
2312,178091.985799746
2313,167250.51691580948
2314,178424.07483381114
2315,181224.18700413732
2316,191201.6070761436
2317,186116.16572009464
2318,179388.5658251951
2319,186709.61802400427
2320,185894.25527641497
2321,243450.85567454435
2322,187463.3757840749
2323,196290.87929798866
2324,176055.9822245069
2325,210811.60276691488
2326,167523.93593400822
2327,205925.1398946953
2328,221185.19704830257
2329,184457.2393182948
2330,175240.33876571932
2331,354749.5264173116
2332,399960.29736359906
2333,321854.82461746305
2334,266150.26405478903
2335,292434.5752461015
2336,333025.32943575457
2337,198382.12988441024
2338,267012.3207024181
2339,225511.0860730607
2340,394526.6969527783
2341,209911.44859899348
2342,231243.262039533
2343,221304.41180942825
2344,225495.04591956653
2345,236330.28557765955
2346,220760.84914799494
2347,200219.01973084547
2348,238332.41257445852
2349,186752.1999418927
2350,302792.929798418
2351,263915.66171196196
2352,250972.06707780284
2353,233645.84061265388
2354,149419.78287850122
2355,158457.3908530579
2356,150186.98637457594
2357,190202.64841148857
2358,185854.00028396485
2359,127282.19631574705
2360,110656.19210939674
2361,145857.9955336827
2362,256860.76646454667
2363,147305.90129269968
2364,169844.3431511387
2365,218313.57446192345
2366,200469.99014708312
2367,219782.3269280123
2368,218458.02766216215
2369,214153.01588150312
2370,166681.66440794483
2371,164467.57926807733
2372,187450.85085879295
2373,284573.1389713936
2374,314591.4091778013
2375,248930.7759940712
2376,289848.1252470033
2377,352638.0942397879
2378,135602.48279689107
2379,206470.58183420636
2380,141520.87949702755
2381,166178.5485615076
2382,201724.0078681602
2383,199279.1864457552
2384,235375.37155009946
2385,160034.44883397693
2386,135698.25375963206
2387,131311.6067231584
2388,99184.92447592004
2389,120822.62916548422
2390,148955.4822897021
2391,141141.6979350925
2392,113994.78968840936
2393,172392.70531098504
2394,146129.59663009725
2395,202776.16991663544
2396,138067.997885125
2397,208978.11764111073
2398,134363.03601999726
2399,62762.61967605041
2400,61431.01335027034
2401,121435.24497059203
2402,138795.9871110845
2403,138474.9411024619
2404,142035.44125339424
2405,153833.37324827624
2406,144230.57984975202
2407,126583.07488508202
2408,139579.36363187048
2409,116548.193054381
2410,176985.66663352778
2411,118723.32059273781
2412,156931.81898061914
2413,124516.22357355256
2414,154523.62056010566
2415,132389.58053833805
2416,131297.760867049
2417,134111.23490942572
2418,128657.29547103087
2419,117841.08017903758
2420,126493.48848708649
2421,153878.14361002372
2422,111099.27160738612
2423,124957.08264068887
2424,146176.460497375
2425,252817.31581708242
2426,134582.21013434808
2427,134007.39510958694
2428,181947.0286404285
2429,110798.79253138055
2430,135648.66673187993
2431,104044.28547145918
2432,151398.76793258789
2433,152650.27878651884
2434,142905.9869941732
2435,162601.88550484524
2436,110522.52435644949
2437,95746.20888617361
2438,118431.5493346898
2439,99677.43194316601
2440,122974.89404951711
2441,101069.84483095695
2442,96296.17901820762
2443,126312.66105682036
2444,126896.47072662675
2445,78504.86016287762
2446,127058.88619560521
2447,186552.0231799332
2448,131608.6724345538
2449,110261.7780762011
2450,151409.16180398758
2451,118922.28103472851
2452,207611.46345118363
2453,96463.9992544603
2454,115646.0975115085
2455,121507.25953527668
2456,135960.52085836203
2457,128312.68080456572
2458,131857.06253848068
2459,106800.38107955764
2460,134129.04971111286
2461,118862.23694010614
2462,126061.32874292735
2463,125904.77154834219
2464,179944.87791111448
2465,138768.61547903554
2466,112218.255791476
2467,133619.78346612462
2468,74215.1675695923
2469,72478.8464786943
2470,200964.67794527754
2471,217140.47856323095
2472,175636.52191871236
2473,110749.87963140721
2474,67411.20619460885
2475,214422.7602827167
2476,105873.51398376649
2477,116702.15657617891
2478,150057.06654817797
2479,105375.92215630924
2480,155686.77672424173
2481,122894.67902269203
2482,120474.90827306052
2483,111099.32589962386
2484,121983.57711032557
2485,121522.32250327547
2486,154410.84215583687
2487,192887.63401247672
2488,168593.0988319908
2489,152403.63132444787
2490,150002.2287801
2491,94896.82358304289
2492,176548.78749782318
2493,150365.70537888154
2494,154741.3535464045
2495,88847.76660079963
2496,233890.7888352046
2497,159463.06834065577
2498,110650.66994954745
2499,88265.02050215847
2500,115279.88136376743
2501,138093.09136913263
2502,152444.45172433817
2503,92046.2177261721
2504,184983.17025996803
2505,221905.98948679102
2506,250664.9549698134
2507,286817.8836964712
2508,248377.8269333337
2509,212228.4290384319
2510,216860.18138343998
2511,177639.4734500759
2512,208707.3677615206
2513,214221.62034153054
2514,275115.76364609227
2515,151705.35231966933
2516,167204.65550292522
2517,144563.68501839577
2518,151572.87394971808
2519,237487.93704903597
2520,216457.96539452544
2521,189629.5055317012
2522,219781.6387901125
2523,122227.76513373823
2524,132822.0339257185
2525,141217.29112162
2526,141695.907713808
2527,121149.77241656673
2528,131238.36801824335
2529,146339.89541834412
2530,123335.32280200318
2531,252173.27543041186
2532,221837.48675196536
2533,195240.94506535126
2534,241458.64494014526
2535,305562.3080056069
2536,225212.39881928754
2537,253627.10428956652
2538,187463.31163356703
2539,188767.5387752396
2540,180550.331357204
2541,179969.15453230817
2542,163780.54804302315
2543,127443.13722130429
2544,121294.90815875068
2545,135306.67685591517
2546,127820.885485743
2547,142391.30168786383
2548,163955.23044585227
2549,151188.9504975159
2550,468587.5400181279
2551,138292.9149727478
2552,126056.09277882805
2553,63879.475845385285
2554,92405.33895972447
2555,112797.24544228829
2556,102033.25764591253
2557,110065.9601331572
2558,172559.5837025261
2559,147219.5287640805
2560,152060.02446363668
2561,157302.57991053013
2562,143778.96762517886
2563,151792.19323672628
2564,192359.7042798277
2565,147972.60614651634
2566,154368.19272950973
2567,136428.1536371924
2568,209714.18370722007
2569,213173.66161870112
2570,117553.30374879047
2571,186498.07075784926
2572,176525.22871363716
2573,218070.22390821454
2574,287036.90448016487
2575,136761.33724559232
2576,126836.45670861332
2577,157184.23691448063
2578,83148.78810244231
2579,56005.05245651485
2580,112729.43126577925
2581,118933.53231829545
2582,117868.40249363368
2583,276729.21010889596
2584,161502.87541278254
2585,174478.31891170348
2586,223723.7360181387
2587,211937.293412038
2588,145915.54158581706
2589,145950.33394868264
2590,208557.61696868768
2591,218011.6032097831
2592,210388.74007708044
2593,261562.7054560709
2594,180417.19999075384
2595,217507.41247074772
2596,301244.06910802855
2597,188852.00581612118
2598,265366.093883761
2599,342459.429440768
2600,195122.2537547758
2601,144114.54060407687
2602,78341.80597921909
2603,94934.83910592552
2604,88182.39385165938
2605,74333.81059345702
2606,141042.1283634684
2607,199280.87980025838
2608,191989.63745891443
2609,159602.64413429843
2610,112949.69950184505
2611,137165.24747223605
2612,152135.56591310678
2613,127556.43101230479
2614,118606.55975850252
2615,152116.16842813825
2616,153497.14697444916
2617,190534.6993013291
2618,221486.96801711275
2619,207773.59749856952
2620,187099.85430953756
2621,176595.46753400337
2622,175672.4817097035
2623,248147.46848389023
2624,275537.0648014811
2625,302254.34472900623
2626,172585.61181118415
2627,183266.53895409429
2628,468677.14993685274
2629,541369.126292655
2630,384473.5799008971
2631,463858.3990368861
2632,422007.8562703019
2633,317597.4097627332
2634,422463.15336922946
2635,151277.53548401152
2636,177460.54040996532
2637,193210.00431427627
2638,255100.13416174956
2639,183287.60568879382
2640,151408.76862190693
2641,98374.96625085498
2642,182187.46788996074
2643,101832.64678321895
2644,118917.51833832567
2645,107025.91701156081
2646,95376.8244920217
2647,104645.04479656299
2648,138027.41327907774
2649,147605.6016417612
2650,146466.8134247586
2651,132698.24011655705
2652,405150.60348600027
2653,251974.87792995857
2654,255509.57787901512
2655,396721.98084162833
2656,333008.36786102684
2657,370952.0119475286
2658,312685.689198948
2659,325935.7953708463
2660,352740.58668721316
2661,361357.67919971846
2662,365939.707013793
2663,272113.34602429275
2664,287415.6568264167
2665,333764.07157719944
2666,288807.6700755236
2667,172973.5086367642
2668,186545.1621818181
2669,182774.77741089405
2670,278569.9781068034
2671,192452.96684733767
2672,191828.32196011778
2673,202052.6867376999
2674,197395.19064443285
2675,184874.21529292106
2676,191727.09231334436
2677,195908.112053125
2678,248215.47090719582
2679,279874.65922396805
2680,287052.03129092616
2681,421207.14220901905
2682,324051.55007367587
2683,486210.548738225
2684,325198.41681024525
2685,346071.0819207963
2686,246917.40203059587
2687,307773.79747620714
2688,219923.0834279973
2689,219849.3905653538
2690,416727.19929991727
2691,184397.3830303732
2692,146692.72542163287
2693,198005.40528858412
2694,146431.188067229
2695,192920.1597678644
2696,184184.63205860206
2697,182245.0711860598
2698,191150.69197767915
2699,166937.4565546108
2700,148041.2939356371
2701,145914.9598667879
2702,102746.81448019482
2703,131070.18793711899
2704,140574.7541905819
2705,117543.48520628415
2706,108943.18361686647
2707,119469.72464304691
2708,141033.59826979693
2709,111478.96709911758
2710,131934.51720397564
2711,295992.110233104
2712,400873.0916496646
2713,170463.34244666068
2714,149375.35586863576
2715,167704.27531945828
2716,146037.33692971326
2717,188572.97679438785
2718,218455.50611862238
2719,145367.06321751612
2720,177152.65280228056
2721,126770.52036032436
2722,158071.1484863276
2723,144802.8203513279
2724,128312.36227300484
2725,128452.43422900769
2726,140604.30982963275
2727,172537.99745875475
2728,170662.31557149044
2729,145369.91175705253
2730,144953.798301754
2731,135721.8330723691
2732,134221.07032525493
2733,160499.3264285199
2734,138333.65455209604
2735,133780.3828607711
